Date,Open,High,Low,Closed Price, Volume,Buy Sell,Vn-index,Dowjones,Private trade volume
2/23/2012,115000,115000,113000,115000,58220,-5220,423.89,12938.66992,0
2/24/2012,115000,116000,112000,112000,41550,-39390,423.43,12984.69043,20000
2/27/2012,112000,115000,110000,110000,82920,-73340,428.41,12982.9502,20000
2/28/2012,110000,112000,109000,110000,40460,-20820,422.22,12981.50977,0
2/29/2012,110000,110000,105000,105000,87450,-287060,423.64,13005.12012,2217103
3/1/2012,105000,102000,100000,100000,209560,-208180,427.95,12952.07031,0
3/2/2012,100000,105000,102000,105000,156970,147720,439.6,12980.29981,0
3/5/2012,105000,110000,110000,110000,143510,125560,457.21,12977.57031,0
3/6/2012,110000,115000,107000,107000,66240,-88530,445,12962.80957,0
3/7/2012,107000,108000,103000,106000,117880,61120,444.02,12759.15039,0
3/8/2012,106000,109000,104000,105000,84220,-81910,431.66,12837.33008,160000
3/9/2012,105000,108000,105000,108000,37970,6260,432.11,12907.94043,60000
3/12/2012,108000,110000,103000,106000,61400,-24260,428.02,12922.01953,1030000
3/13/2012,106000,105000,101000,101000,241710,-104260,429.39,12959.70996,25750
3/14/2012,101000,105000,99000,105000,44600,23600,433.86,13177.67969,1021000
3/15/2012,105000,105000,100000,100000,230330,-28970,441.85,13194.09961,0
3/16/2012,100000,104000,97000,98000,240330,-227070,438.52,13252.75977,1000000
3/19/2012,98000,98000,95000,98000,150700,48280,438.07,13232.62012,0
3/20/2012,98000,102000,98000,100000,130940,32040,440.29,13239.12988,1192081
3/21/2012,100000,101000,99000,100000,144040,-55110,445.77,13170.19043,0
3/22/2012,100000,101000,98500,100000,123360,-115930,445.67,13124.62012,0
3/23/2012,100000,103000,100000,103000,153050,-81730,454.1,13046.13965,300000
3/26/2012,103000,107000,102000,107000,219500,-33910,459.26,13080.73047,0
3/27/2012,107000,107000,102000,102000,773110,-546280,445.92,13241.62988,266000
3/28/2012,102000,98000,97000,97000,593350,-448780,446.32,13197.73047,4045000
3/29/2012,97000,99500,94000,94500,258600,133020,439.63,13126.20996,270000
3/30/2012,94500,96000,94000,96000,196260,100800,441.03,13145.82031,0
4/3/2012,96000,96000,95000,96000,148470,15700,445.77,13212.04004,90000
4/4/2012,96000,96000,93000,93000,248100,-98970,439.77,13264.49023,0
4/5/2012,93000,94500,91500,93000,256960,3210,444.93,13199.54981,0
4/6/2012,93000,94500,93000,94000,93370,15850,447.44,13074.75,0
4/9/2012,94000,95000,92000,93000,234310,-34230,450.73,13060.13965,0
4/10/2012,93000,93000,92000,92000,359080,-68400,450.85,12929.58984,0
4/11/2012,92000,94500,91500,94500,263240,77450,458.74,12715.92969,447000
4/12/2012,94500,97000,94500,95500,282800,-98710,465.26,12805.38965,147000
4/13/2012,95500,98000,95000,95000,220290,-208530,462.52,12986.58008,1100000
4/16/2012,95000,98500,95500,97500,178680,-6870,468.26,12849.58984,70000
4/17/2012,97500,99500,96500,99000,213830,-4460,472.84,12921.41016,205000
4/18/2012,99000,103000,99000,99500,156310,-23370,472.16,13115.54004,190000
4/19/2012,99500,100000,97500,99000,190740,-345350,467.08,13032.75,95000
4/20/2012,99000,100000,97500,98500,250770,-228730,465.72,12964.09961,100000
4/23/2012,98500,99000,97500,99000,156350,-147870,465.17,13029.25977,100000
4/24/2012,99000,99000,97500,99000,160260,-100470,465.65,12927.16992,0
4/25/2012,99000,99000,98000,99000,233260,-118370,472.87,13001.55957,0
4/26/2012,99000,101000,99500,100000,98120,-167750,470.21,13090.71973,1796401
4/27/2012,100000,101000,100000,101000,171160,-57710,473.77,13204.62012,0
5/2/2012,101000,105000,101000,102000,217450,-109540,472.46,13228.30957,300000
5/3/2012,102000,103000,101000,102000,136060,-104750,468.8,13213.62988,0
5/4/2012,102000,104000,101000,104000,105640,-86000,476.32,13279.32031,570270
5/7/2012,104000,105000,101000,104000,133040,-50130,486.31,13268.57031,600000
5/8/2012,104000,104000,102000,104000,137150,-113380,488.07,13206.58984,700000
5/9/2012,104000,104000,102000,103000,122410,-110280,487.62,13038.26953,0
5/10/2012,103000,104000,102000,103000,90920,-90950,486.07,13008.53027,0
5/11/2012,103000,104000,102000,102000,93430,-100580,480.1,12932.08984,0
5/14/2012,102000,103000,101000,102000,79080,-50510,469.69,12835.05957,0
5/15/2012,102000,103000,99000,100000,114310,-94610,455.65,12855.04004,0
5/16/2012,100000,102000,98500,99500,143950,-42390,449.91,12820.59961,0
5/17/2012,99500,99500,97000,99500,207350,-77480,442.58,12695.34961,0
5/18/2012,99500,99500,96000,99000,169600,-161840,434.95,12632,0
5/21/2012,99000,101000,100000,101000,108700,-58200,448.02,12598.54981,0
5/22/2012,101000,103000,101000,103000,87130,-75460,447.94,12442.49023,0
5/23/2012,103000,104000,100000,102000,101180,-114410,436.75,12369.37988,0
5/24/2012,102000,103000,100000,101000,71170,-76670,426.92,12504.48047,0
5/25/2012,101000,102000,100000,102000,169090,-190640,437.38,12502.80957,0
5/28/2012,102000,104000,101000,103000,86790,-76240,435.48,12496.15039,0
5/29/2012,103000,104000,102000,104000,82090,-63220,431.44,12529.75,76753
5/30/2012,104000,105000,103000,105000,226650,14800,435.34,12454.83008,25000
5/31/2012,105000,105000,103000,103000,61250,-55070,429.2,12580.69043,0
6/1/2012,103000,104000,103000,103000,73670,-64490,428.8,12419.86035,0
6/4/2012,80800,84000,80000,81000,85690,-50060,416.65,12393.4502,0
6/5/2012,81000,82000,78000,81000,161020,-80860,421.02,12118.57031,0
6/6/2012,81000,83000,80500,83000,186260,-49680,426.39,12101.45996,0
6/7/2012,83000,85500,83500,84000,103390,-111390,434.41,12127.9502,0
6/8/2012,84000,86000,84000,84000,115130,-36510,432.9,12414.79004,0
6/11/2012,84000,84000,81000,84000,144500,-102540,432.5,12460.95996,0
6/12/2012,84000,84000,81500,83500,116260,-26180,428.16,12554.2002,0
6/13/2012,83500,84500,82000,83500,124350,-10650,427.61,12411.23047,0
6/14/2012,83500,83500,80500,83000,184830,-161340,425.28,12573.79981,40000
6/15/2012,83000,83000,81000,82500,348600,19260,433.09,12496.37988,0
6/18/2012,82500,83000,82500,82500,116570,-53640,435.59,12651.91016,0
6/19/2012,82500,82500,81500,82000,86230,-64770,431.08,12767.16992,801000
6/20/2012,82000,82500,81000,82000,117450,-59780,432.89,12741.82031,270000
6/21/2012,82000,82500,81500,82500,100900,-49760,431.14,12837.33008,0
6/22/2012,82500,82000,81000,81000,108520,-80680,427.17,12824.38965,0
6/25/2012,81000,85000,81000,85000,276560,-3320,424.12,12573.57031,1383206
6/26/2012,85000,85000,82000,85000,472290,-185590,419.19,12640.78027,0
6/27/2012,85000,85500,84000,85000,427270,-158440,418.04,12502.66016,0
6/28/2012,85000,84500,82500,84500,175400,-58450,418.16,12534.66992,1840000
6/29/2012,84500,84500,83000,84000,243790,-160870,422.37,12627.00977,420381
7/2/2012,84000,84000,81500,82000,169750,-300940,419.3,12602.25977,0
7/3/2012,82000,82000,80500,81000,83890,-205270,413.09,12880.08984,1040000
7/4/2012,81000,81500,80500,81000,75960,-115490,410.73,12871.38965,0
7/5/2012,81000,82000,80000,81000,76350,-165590,413.83,12943.66016,0
7/6/2012,81000,82000,80000,80500,91920,-135080,415.44,12896.66992,0
7/9/2012,80500,81000,78000,79000,161250,-259200,408.12,12772.46973,0
7/10/2012,79000,79000,77000,78500,120480,-190840,405.39,12736.29004,0
7/11/2012,78500,78500,76500,77500,200620,-106650,407.28,12653.12012,171000
7/12/2012,77500,79000,75000,77500,85610,-9460,408.72,12604.53027,171000
7/13/2012,77500,80000,78000,80000,181940,27710,416.98,12573.26953,0
7/16/2012,80000,80000,77000,79000,102830,-21860,413.98,12777.08984,0
7/17/2012,79000,79000,76500,79000,273730,-30880,417.55,12727.20996,0
7/18/2012,79000,79000,78000,78500,109590,-9200,418.83,12805.54004,24125
7/19/2012,78500,79000,77000,79000,185100,49170,428.38,12908.7002,550000
7/20/2012,79000,79000,78500,78500,225810,-46330,424.47,12943.36035,0
7/23/2012,78500,79000,77000,78000,109340,-83180,421.99,12822.57031,0
7/24/2012,78000,78000,75500,77000,240320,-120960,415.63,12721.45996,0
7/25/2012,77000,77500,75500,77000,100730,-6380,412.91,12617.32031,0
7/26/2012,77000,77500,76000,77000,111310,-80600,414.8,12676.04981,0
7/27/2012,77000,77500,76000,77500,246010,-5730,413.16,12887.92969,1327081
7/30/2012,77500,77500,76000,77500,199800,-12160,415,13075.66016,0
7/31/2012,77500,77500,76500,77000,159950,-2660,414.48,13073.00977,0
8/1/2012,77000,77000,75500,76500,172190,-111260,412.55,13008.67969,0
8/2/2012,76500,80000,77000,78500,254950,-39480,416.1,12976.12988,0
8/3/2012,78500,78500,77500,78500,123450,-57540,418.21,12878.87988,0
8/6/2012,78500,78500,76500,78500,147010,7010,423.16,13096.16992,0
8/7/2012,78500,79500,78000,79000,165390,-52750,422.5,13117.50977,0
8/8/2012,79000,80000,79000,79500,107540,-11520,423.57,13168.59961,0
8/9/2012,79500,80000,79000,79500,100400,-33120,426.98,13175.63965,0
8/10/2012,79500,80000,79000,79500,65470,-29370,425.56,13165.19043,0
8/13/2012,79500,80000,78500,80000,53020,1320,426.17,13207.9502,0
8/14/2012,80000,80500,80000,80500,93610,21490,429.47,13169.42969,0
8/15/2012,80500,81000,80000,80000,79010,-78700,430.77,13172.13965,0
8/16/2012,80000,80000,79000,79500,115560,-89790,430.83,13164.78027,0
8/17/2012,79500,80000,78500,78500,85650,-130670,433.45,13250.11035,0
8/20/2012,78500,79500,78000,79000,230260,-3920,437.28,13275.2002,0
8/21/2012,79000,79000,75500,76500,165180,-77480,416.84,13271.63965,0
8/22/2012,76500,77000,75000,76500,212800,83200,410.23,13203.58008,0
8/23/2012,76500,75000,73000,73000,244370,-320100,392.82,13172.75977,0
8/24/2012,73000,74000,69500,73000,263110,68950,399.72,13057.45996,31808
8/27/2012,73000,73000,69500,69500,304450,-285290,386.19,13157.96973,0
8/28/2012,69500,70000,68500,70000,118670,670,385.78,13124.66992,40000
8/29/2012,70000,73500,70000,70500,135960,23600,393.06,13102.99023,0
8/30/2012,70500,74000,71000,74000,60820,53360,397.25,13107.48047,0
8/31/2012,74000,73000,70500,70500,208770,-37990,396.02,13000.70996,0
9/4/2012,70500,74000,72000,72500,73830,18430,402.08,13090.83984,0
9/5/2012,72500,74000,71500,72000,87930,7330,398.92,13035.94043,0
9/6/2012,72000,73000,71500,72500,70640,-60250,393.41,13047.48047,0
9/7/2012,72500,73000,72000,72000,90690,-66480,397.51,13292,0
9/10/2012,72000,73000,71000,71500,68830,-67300,388.88,13306.63965,0
9/11/2012,71500,72500,71500,72000,73230,-62690,386.62,13254.29004,0
9/12/2012,72000,72500,72000,72000,83310,-232080,388.35,13323.36035,0
9/13/2012,72000,72500,71500,72000,80380,-102860,391.36,13333.34961,2500000
9/14/2012,72000,74000,73000,74000,151910,15320,398.87,13539.86035,100000
9/17/2012,74000,77500,75000,75000,324310,57970,401.75,13593.37012,100000
9/18/2012,75000,77500,74000,76500,103210,-191350,394.51,13553.09961,146370
9/19/2012,76500,77000,76000,77000,206300,-40080,394.55,13564.63965,870000
9/20/2012,77000,77500,76500,77000,115490,-39320,389.28,13577.95996,770000
9/21/2012,77000,80000,77500,80000,307720,26060,395.48,13596.92969,600000
9/24/2012,80000,80000,78000,79500,262890,-293040,390.37,13579.46973,700000
9/25/2012,79500,80500,78500,80500,214740,-28260,391.77,13558.91992,1100000
9/26/2012,80500,84000,81000,83500,450280,-54380,395.12,13457.54981,0
9/27/2012,83500,85000,80000,83000,316390,-478790,393.34,13413.50977,0
9/28/2012,83000,83500,80500,83000,278510,-378120,392.57,13485.96973,0
10/1/2012,83000,82500,80500,82500,160560,-234290,386.55,13437.12988,0
10/2/2012,82500,82500,81500,82000,141870,-211020,384.32,13515.11035,0
10/3/2012,82000,82000,79000,79000,112160,-421970,385.37,13482.36035,0
10/4/2012,79000,80000,79000,80000,53330,-142940,384.51,13494.61035,0
10/5/2012,80000,80000,79000,80000,53850,-100340,388.16,13575.36035,0
10/8/2012,80000,81000,80000,81000,157200,-45180,393.45,13610.15039,168000
10/9/2012,81000,81000,80000,80500,44400,-59780,393.67,13583.65039,1068000
10/10/2012,80500,81000,79500,80000,54980,-98860,394.66,13473.53027,900000
10/11/2012,80000,80000,79000,79000,53630,-121240,394.19,13344.96973,200000
10/12/2012,79000,80000,78000,78500,34370,-57050,392.54,13326.38965,0
10/15/2012,78500,79000,77500,79000,42970,-137520,391.56,13328.84961,0
10/16/2012,79000,79500,78000,79000,62130,-90030,399.22,13424.23047,0
10/17/2012,79000,79000,78000,79000,44560,-121760,397.02,13551.78027,0
10/18/2012,79000,79000,77000,79000,52280,-75870,398.51,13557,0
10/19/2012,79000,79500,78000,79000,59850,-50060,398.23,13548.94043,0
10/22/2012,79000,79000,77000,78500,51680,-57040,397,13343.50977,0
10/23/2012,78500,79000,77500,78000,48050,-80090,397.71,13345.88965,0
10/24/2012,78000,78000,76500,78000,59780,-89110,395.45,13102.53027,0
10/25/2012,78000,78500,77000,78000,112290,-145290,389.92,13077.33984,100000
10/26/2012,78000,78000,77500,77500,49720,-66910,391.7,13103.67969,0
10/29/2012,77500,78000,76500,78000,28610,-20400,391.36,13107.20996,0
10/30/2012,78000,78000,77000,78000,43900,-76760,389.86,13096.45996,0
10/31/2012,78000,78000,77000,78000,46420,-27880,388.42,13232.62012,0
11/1/2012,78000,78000,77500,78000,52830,-40650,387.95,13093.16016,0
11/2/2012,78000,78000,75000,77500,30990,-55910,375.26,13112.44043,0
11/5/2012,77500,78000,77500,78000,24130,-41910,377.27,13245.67969,0
11/6/2012,78000,78000,76500,78000,28510,-54340,376.95,12932.73047,0
11/7/2012,78000,78000,77000,78000,85680,-41610,380.9,12811.32031,0
11/8/2012,78000,78500,77000,78500,163300,11770,385.6,12815.38965,0
11/9/2012,78500,78500,77000,78500,29400,-135420,386.71,12815.08008,0
11/12/2012,78500,78500,77000,78500,39430,-50400,388.62,12756.17969,0
11/13/2012,78500,78500,77500,78000,28090,-53720,385.22,12570.9502,0
11/14/2012,78000,78500,77000,78000,30740,-52060,387.71,12542.37988,0
11/15/2012,78000,78000,77000,77500,33090,-121340,386.91,12588.30957,884000
11/16/2012,77500,77500,76500,77500,26820,-103230,385.71,12795.95996,0
11/19/2012,77500,77500,76000,77000,37530,-70560,383.32,12788.50977,0
11/20/2012,77000,77000,75500,77000,30340,-88960,385.1,12836.88965,0
11/21/2012,77000,76500,75500,76500,40420,-87140,383.87,13009.53027,0
11/22/2012,76500,76000,75500,76000,51090,-58840,383.22,12967.37012,0
11/23/2012,76000,76000,75500,76000,30240,-93260,381.71,12878.12988,0
11/26/2012,76000,75500,74500,75500,49340,-84390,377.9,12985.11035,30000
11/27/2012,75500,75500,73500,73500,44800,-175890,376.89,13021.82031,0
11/28/2012,73500,73500,70000,73500,150630,-103120,375.79,13025.58008,470000
11/29/2012,73500,74000,73000,74000,75950,14120,378.2,12965.59961,752600
11/30/2012,74000,73500,72000,73500,51470,-11880,377.82,12951.78027,13932286
12/3/2012,73500,74000,73000,73500,120380,-30260,379.27,13034.49023,0
12/4/2012,73500,73500,72500,73000,97460,-85590,382.1,13074.04004,317000
12/5/2012,73000,73000,72500,73000,53690,-49270,385.69,13155.12988,0
12/6/2012,73000,73000,72500,73000,44490,-9270,385.69,13169.87988,293000
12/7/2012,73000,73000,70500,70500,128930,-131520,383.8,13248.44043,36000
12/10/2012,70500,74000,72500,73500,93490,35950,386.69,13245.4502,0
12/11/2012,73500,76000,73500,76000,140130,142360,389.37,13170.71973,1000000
12/12/2012,76000,76500,73500,74500,83930,-105220,391.08,13135.00977,0
12/13/2012,74500,76000,74500,74500,37040,-35750,391.19,13235.38965,50000
12/14/2012,74500,76000,74500,76000,1479139,0,392.21,13350.95996,1419199
12/17/2012,76000,74500,72500,74000,65620,-104800,393.63,13251.96973,219979
12/18/2012,74000,74500,72500,73000,71320,-54860,393.39,13311.71973,0
12/19/2012,73000,75000,72000,75000,85810,-26750,398.59,13190.83984,331940
12/20/2012,75000,74500,73000,73000,119360,-186630,399.68,13138.92969,270000
12/21/2012,73000,74500,71500,73500,220600,-87170,396.78,13114.58984,0
12/24/2012,73500,75000,73500,74000,115730,-69110,399.71,13096.30957,0
12/25/2012,74000,75000,73500,74000,164070,-125380,401.34,12938.11035,0
12/26/2012,74000,75000,73500,75000,129370,-57750,406.1,13104.13965,2567800
12/27/2012,75000,77000,74500,77000,143480,19070,409.97,13412.54981,125000
12/28/2012,77000,80000,76500,80000,70570,11730,413.73,13391.36035,75000
1/2/2013,80000,82000,79000,80000,106720,-189720,418.35,13435.20996,120000
1/3/2013,80000,80000,79000,80000,118830,-118920,419.27,13384.29004,0
1/4/2013,80000,80500,79000,80000,162880,-49500,426.06,13328.84961,336000
1/7/2013,80000,84000,80500,83500,370650,-200,434.19,13390.50977,0
1/8/2013,83500,85000,83500,84500,363210,-133260,447.16,13471.21973,0
1/9/2013,84500,84500,83000,83000,81350,-203140,448.77,13488.42969,35600
1/10/2013,83000,83000,81000,83000,120980,-47500,460.12,13507.32031,0
1/11/2013,83000,84500,82500,83500,171140,-209220,462.69,13534.88965,0
1/14/2013,83500,84000,83000,83500,215400,-99800,458.97,13511.23047,0
1/15/2013,83500,85500,83500,83500,160930,-40560,461.42,13596.01953,0
1/16/2013,83500,85500,83500,84500,237940,-48160,465.25,13649.7002,0
1/17/2013,84500,85500,84500,85000,137110,-17990,456.76,13712.20996,83000
1/18/2013,85000,85500,84500,85000,205380,34210,454.16,13779.33008,50000
1/21/2013,85000,85500,84000,84000,133100,-47930,447.79,13825.33008,0
1/22/2013,63500,67000,64500,65000,200700,-13000,442.85,13895.98047,50000
1/23/2013,65000,66500,65000,65500,305690,-79440,443.37,13881.92969,0
1/24/2013,65500,66000,65000,65500,248840,-201530,452.4,13954.41992,0
1/25/2013,65500,66500,65500,66000,352190,-127410,468.09,13910.41992,388860
1/28/2013,66000,68000,67000,67000,331350,-52140,479.6,13860.58008,87000
1/29/2013,67000,67500,66500,67000,312550,-168810,484.01,14009.79004,47120
1/30/2013,67000,67500,66500,67000,596680,-81100,487.6,13880.08008,0
1/31/2013,67000,67000,66000,66500,131930,54890,479.79,13979.29981,24260
2/1/2013,66500,67000,66000,67000,188520,-1840,483.42,13986.51953,59660
2/4/2013,67000,67500,67000,67000,244350,-92460,482.38,13944.04981,0
2/5/2013,67000,68000,67000,67000,741040,-37610,477.36,13992.96973,84000
2/6/2013,67000,68000,67000,67500,175610,-88940,488.36,13971.24023,70000
2/7/2013,67500,68000,67000,67500,104460,5190,490.62,14018.7002,0
2/8/2013,67500,68000,66000,67500,96950,0,494.03,13982.91016,0
2/18/2013,67500,67500,66000,66000,117770,-114850,493.95,13973.38965,0
2/19/2013,66000,68000,66500,67000,463190,-19300,490.78,13981.75977,0
2/20/2013,67000,67500,66500,67000,145770,-30770,494.83,14035.66992,127000
2/21/2013,67000,67000,65000,65000,91840,-90240,476.73,13927.54004,450000
2/22/2013,65000,66000,63500,64000,109240,-90580,477.69,13880.62012,0
2/25/2013,64000,65000,64000,65000,60860,-57720,483.69,14000.57031,0
2/26/2013,65000,64500,61500,62500,145630,-113800,465.05,13784.16992,0
2/27/2013,62500,63500,62000,63500,115050,-50190,465.72,13900.12988,0
2/28/2013,63500,67500,63500,67000,551700,86590,474.56,14075.37012,0
3/1/2013,67000,68000,66000,66000,132410,-195420,477.15,14054.49023,4039820
3/4/2013,66000,70000,66500,68000,379190,-128980,468.74,14089.66016,0
3/5/2013,68000,67500,66000,66000,201440,-145660,462.12,14127.82031,213900
3/6/2013,66000,68000,65500,66000,94290,-157750,471.09,14253.76953,0
3/7/2013,66000,66000,64500,64500,283370,-187400,466.63,14296.24023,0
3/8/2013,64500,65500,64500,65000,73590,-51110,470.68,14329.49023,0
3/11/2013,65000,66000,64500,66000,74730,29630,476.5,14397.07031,1202000
3/12/2013,66000,65500,63500,63500,169070,-96370,475.34,14447.29004,0
3/13/2013,63500,65000,63000,63500,144800,-43580,473.18,14450.05957,0
3/14/2013,63500,64000,63000,64000,75210,167110,474.6,14455.28027,0
3/15/2013,64000,65500,64000,65500,415500,91390,481.35,14539.13965,0
3/18/2013,65500,66000,64500,64500,102710,-43360,479.13,14514.11035,1259220
3/19/2013,64500,65500,64000,64500,58810,-31730,480.48,14452.05957,286000
3/20/2013,64500,65000,64000,65000,61650,6810,487.04,14455.82031,0
3/21/2013,65000,66000,65000,65500,94400,7510,491.79,14511.73047,0
3/22/2013,65500,67500,65000,65000,210740,-148650,489.99,14421.49023,927500
3/25/2013,65000,67000,65000,66500,286920,-75540,493.57,14512.03027,0
3/26/2013,66500,67500,66000,66000,154130,-152120,489.46,14447.75,420000
3/27/2013,66000,66000,64500,64500,114830,5280,491.26,14559.65039,2140000
3/28/2013,64500,65000,63000,64000,135090,50210,490.67,14526.16016,44000
3/29/2013,64000,64000,63000,63500,36080,-18760,491.04,14578.54004,0
4/1/2013,63500,65500,63500,65500,88590,8170,505.81,14572.84961,2000000
4/2/2013,65500,66000,64500,66000,95700,-68090,509.43,14662.00977,452460
4/3/2013,66000,66000,63500,64500,124760,-173810,505.93,14550.34961,44460
4/4/2013,64500,65000,62500,63500,116840,-53780,497.35,14606.11035,44460
4/5/2013,63500,65500,64000,65000,218290,-47840,502.58,14565.25,0
4/8/2013,65000,66000,64500,65000,99740,-126350,506.66,14613.48047,0
4/9/2013,65000,65000,63500,64000,141820,-158160,510.49,14673.45996,0
4/10/2013,64000,64000,63000,63000,505340,-87760,496.5,14802.24023,950000
4/11/2013,63000,64000,62500,64000,133050,-91670,504.07,14865.13965,1600000
4/12/2013,64000,64000,62500,63500,98270,-157410,494.27,14865.05957,0
4/15/2013,63500,63500,60000,62000,82290,-129150,480.02,14599.2002,0
4/16/2013,62000,62000,59500,62000,246990,22860,478.07,14756.78027,0
4/17/2013,62000,63000,61000,62000,109460,-105080,483.99,14618.58984,0
4/18/2013,62000,61500,60000,61500,463190,-34600,473.21,14537.13965,0
4/22/2013,61500,61500,60000,61000,204960,-96190,468.43,14547.50977,0
4/23/2013,61000,61500,60500,61500,90120,-106780,473.69,14567.16992,242500
4/24/2013,61500,61500,61000,61000,181360,-77250,472.89,14719.45996,0
4/25/2013,61000,62000,61000,62000,59080,-34650,476.59,14676.29981,0
4/26/2013,62000,62000,61000,62000,82480,-59440,474.51,14700.79981,0
5/2/2013,62000,64000,61000,63500,157650,-50500,473.02,14712.54981,69250
5/3/2013,63500,64000,62500,63500,73490,-160340,475.24,14818.75,0
5/6/2013,63500,64500,64000,64000,77570,-98340,488.32,14839.79981,0
5/7/2013,64000,64500,63500,64000,340450,-106890,485.58,14700.9502,0
5/8/2013,64000,64500,64000,64500,69240,-21840,485.07,14831.58008,60000
5/9/2013,64500,64500,63500,64500,61220,-77120,486.22,14973.95996,0
5/10/2013,64500,65000,62500,64000,144130,-135040,486.1,14968.88965,0
5/13/2013,64000,64500,63000,64500,82340,-126270,488.93,15056.2002,6746770
5/14/2013,64500,64500,63500,64500,35240,-64520,483.85,15105.12012,43920
5/15/2013,64500,64500,63500,64000,115010,-90280,485.97,15082.62012,230000
5/16/2013,64000,64500,63500,63500,58710,-118950,490.34,15118.49023,0
5/17/2013,63500,64000,63500,64000,41100,-139010,487.6,15091.67969,0
5/20/2013,64000,64000,63000,64000,20020,-76490,492.27,15215.25,0
5/21/2013,64000,64500,63000,64500,31840,-53860,500.18,15275.69043,450000
5/22/2013,64500,66000,64000,66000,246700,11780,502.23,15233.21973,0
5/23/2013,66000,66000,64000,64000,199720,-129960,498.22,15354.40039,0
5/24/2013,64000,65500,64000,65000,355190,-28440,500.24,15335.28027,89846
5/27/2013,65000,67500,65000,67000,255140,146610,512.41,15387.58008,0
5/28/2013,67000,68000,66500,67000,243170,-78030,516.33,15307.16992,111800
5/29/2013,67000,71500,65000,71500,848370,141960,515.09,15294.5,511500
5/30/2013,71500,75500,71500,71500,1325820,-750910,521.45,15303.09961,230000
5/31/2013,71500,73000,68000,68000,759040,-586400,518.39,15409.38965,20000
6/3/2013,68000,70000,67000,69000,183400,56420,517.03,15302.79981,0
6/4/2013,69000,73500,71500,71500,2422400,-359440,510.69,15324.53027,1100000
6/5/2013,71500,71000,69500,69500,635050,-514890,514.64,15115.57031,0
6/6/2013,69500,69500,68500,68500,549640,-187050,520.9,15254.03027,0
6/7/2013,68500,69500,68000,69500,906520,104830,527.97,15177.54004,0
6/10/2013,69500,72000,70000,70000,1263220,-578310,524.56,14960.58984,0
6/11/2013,70000,70500,68000,68500,1013170,-570160,521.95,15040.62012,6421370
6/12/2013,68500,70000,68500,69000,650840,-302090,518.24,15248.12012,0
6/13/2013,69000,69500,67000,68000,643900,-363500,515.09,15238.58984,0
6/14/2013,68000,68000,65000,65000,1565440,-1077060,509.03,15122.01953,0
6/17/2013,65000,65500,63500,64000,1538990,-125930,498.52,14995.23047,572000
6/18/2013,64000,65000,64000,64000,1364110,111900,498.88,15176.08008,0
6/19/2013,64000,65000,64000,64000,951470,-69140,503.37,15070.17969,0
6/20/2013,64000,64500,63500,63500,357810,-249560,499.51,15179.84961,0
6/21/2013,63500,64000,62500,63000,635240,-370,498.84,15318.23047,0
6/24/2013,63000,64000,62000,62500,755930,-325630,489.74,15112.19043,0
6/25/2013,62500,62500,59500,61500,946390,-142490,473.02,14758.32031,72140
6/26/2013,61500,62000,60000,61500,1003120,293420,473.53,14799.40039,0
6/27/2013,61500,63000,61500,63000,345020,45460,482.95,14659.55957,0
6/28/2013,63000,63500,62500,62500,320100,-257390,481.13,14760.30957,2719000
7/1/2013,62500,62500,61000,61500,155160,-304390,480.04,14910.13965,0
7/2/2013,61500,64000,61500,63500,413990,500,489.84,15024.49023,0
7/3/2013,63500,64000,62500,63500,514930,-326690,487.35,14909.59961,2900000
7/4/2013,63500,64500,63000,63000,1982700,-717450,487.22,14974.95996,40000
7/5/2013,63000,63500,62500,63000,144780,-267440,485.66,14932.41016,0
7/8/2013,63000,63000,61500,62000,238650,-200550,482.77,14988.37012,0
7/9/2013,62000,63000,62000,63000,280430,-114690,485.5,15135.83984,0
7/10/2013,63000,63500,62000,62500,207760,-325290,484.43,15224.69043,0
7/11/2013,62500,63500,62000,63500,2499420,-219320,484.47,15300.33984,1100000
7/12/2013,63500,65000,63000,65000,2300070,-7440,493.99,15291.66016,1500000
7/15/2013,65000,65500,63000,64500,2470510,-503620,494.1,15460.91992,0
7/16/2013,64500,65000,63000,64000,3291530,-491290,496.22,15464.29981,0
7/17/2013,64000,65000,63000,64000,3892710,-219110,497.5,15484.25977,0
7/18/2013,64000,64500,63000,63500,4173320,-99730,496.84,15451.84961,0
7/19/2013,63500,64500,63000,64000,3411160,-582990,503.76,15470.51953,0
7/22/2013,64000,64000,63000,63500,4404440,-879330,506.16,15548.54004,0
7/23/2013,63500,64000,63000,63500,4466240,-615990,504.29,15543.74023,0
7/24/2013,63500,64000,62500,63500,2637950,-453250,494.18,15545.54981,1500000
7/25/2013,63500,64000,63000,64000,4287660,-410640,491.78,15567.74023,0
7/26/2013,64000,64000,63000,64000,3877670,-482340,493.93,15542.24023,0
7/29/2013,64000,64000,63000,63000,1029000,-580880,485.69,15555.61035,1500000
7/30/2013,63000,63500,62000,62000,176550,-333200,488.54,15558.83008,0
7/31/2013,62000,63000,61000,63000,273900,-146710,491.85,15521.96973,0
8/1/2013,63000,63500,62000,63500,185760,-212240,492.43,15520.58984,0
8/2/2013,63500,64000,63000,63500,171820,-176450,494.66,15499.54004,0
8/5/2013,63500,64000,63000,64000,264270,-204350,493.66,15628.01953,0
8/6/2013,64000,64500,63000,64500,397020,-154290,496.56,15658.36035,885800
